	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57
RPO_rpoB_P1100Q_M9_glucose_R2	rpoB_P1100Q_M9_glucose_R2	RPO	RPO	wt	rpoB_P1100Q	2	Escherichia coli K-12 MG1655, rpoB_P1100Q	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.8	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702590	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_P1100Q_rpoB_M9_R2_S30_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_P1100Q_rpoB_M9_R2_S30_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_R200P_M9_R1	rpoB_R200P_M9_R1	RPO	RPO	wt	rpoB_R200P	1	Escherichia coli K-12 MG1655, rpoB_R200P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.667	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702579	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_R1_S19_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_R1_S19_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_R200P_M9_R2	rpoB_R200P_M9_R2	RPO	RPO	wt	rpoB_R200P	2	Escherichia coli K-12 MG1655, rpoB_R200P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.667	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702580	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_R2_S20_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_R2_S20_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_R200P_M9_glucose_with_methionine_R1	rpoB_R200P_M9_glucose_with_methionine_R1	RPO	RPO	wt	rpoB_R200P_methionine	1	Escherichia coli K-12 MG1655, rpoB_R200P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	200 mM methionine	0	0	1.002	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702583	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_Methionine_R1_S23_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_Methionine_R1_S23_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_R200P_M9_glucose_with_methionine_R2	rpoB_R200P_M9_glucose_with_methionine_R2	RPO	RPO	wt	rpoB_R200P_methionine	2	Escherichia coli K-12 MG1655, rpoB_R200P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	200 mM methionine	0	0	1.002	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702584	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_Methionine_R2_S24_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_R200P_rpoB_M9_Methionine_R2_S24_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_T1037P_M9_glucose_R1	rpoB_T1037P_M9_glucose_R1	RPO	RPO	wt	rpoB_T1037P	1	Escherichia coli K-12 MG1655, rpoB_T1037P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.806	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702563	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_T1037P_rpoB_M9_R1_S39_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_T1037P_rpoB_M9_R1_S39_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoB_T1037P_M9_glucose_R2	rpoB_T1037P_M9_glucose_R2	RPO	RPO	wt	rpoB_T1037P	2	Escherichia coli K-12 MG1655, rpoB_T1037P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.806	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702564	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_T1037P_rpoB_M9_R2_S40_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_T1037P_rpoB_M9_R2_S40_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_G1055V_M9_glucose_R1	rpoC_G1055V_M9_glucose_R1	RPO	RPO	wt	rpoC_G1055V	1	Escherichia coli K-12 MG1655, rpoC_G1055V	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.841	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702565	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_G1055V_rpoC_M9_R1_S41_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_G1055V_rpoC_M9_R1_S41_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_G1055V_M9_glucose_R2	rpoC_G1055V_M9_glucose_R2	RPO	RPO	wt	rpoC_G1055V	2	Escherichia coli K-12 MG1655, rpoC_G1055V	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.841	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702566	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_G1055V_rpoC_M9_R2_S42_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_G1055V_rpoC_M9_R2_S42_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_H419P_M9_glucose_R1	rpoC_H419P_M9_glucose_R1	RPO	RPO	wt	rpoC_H419P	1	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.833	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702591	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_R1_S31_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_R1_S31_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_H419P_M9_glucose_R2	rpoC_H419P_M9_glucose_R2	RPO	RPO	wt	rpoC_H419P	2	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.833	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702592	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_R2_S32_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_R2_S32_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_H419P_M9_glucose_with_octanoic_acid_R1	rpoC_H419P_M9_glucose_with_octanoic_acid_R1	RPO	RPO	wt	rpoC_H419P_octanoic	1	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid	0	0	0.66	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702575	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R1_S51_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R1_S51_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_H419P_M9_glucose_with_octanoic_acid_R2	rpoC_H419P_M9_glucose_with_octanoic_acid_R2	RPO	RPO	wt	rpoC_H419P_octanoic	2	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid	0	0	0.66	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702576	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R2_S52_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R2_S52_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_N309Y_M9_glucose_R1	rpoC_N309Y_M9_glucose_R1	RPO	RPO	wt	rpoC_N309Y	1	Escherichia coli K-12 MG1655, rpoC_N309Y	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.594	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702587	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N309Y_rpoC_M9_R1_S27_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N309Y_rpoC_M9_R1_S27_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_N309Y_M9_glucose_R2	rpoC_N309Y_M9_glucose_R2	RPO	RPO	wt	rpoC_N309Y	2	Escherichia coli K-12 MG1655, rpoC_N309Y	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.594	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702588	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N309Y_rpoC_M9_R2_S28_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N309Y_rpoC_M9_R2_S28_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_N720H_M9_glucose_R1	rpoC_N720H_M9_glucose_R1	RPO	RPO	wt	rpoC_N720H	1	Escherichia coli K-12 MG1655, rpoC_N720H	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.817	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702593	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N720H_rpoC_M9_R1_S33_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N720H_rpoC_M9_R1_S33_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_rpoC_N720H_M9_glucose_R2	rpoC_N720H_M9_glucose_R2	RPO	RPO	wt	rpoC_N720H	2	Escherichia coli K-12 MG1655, rpoC_N720H	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.817	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702594	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N720H_rpoC_M9_R2_S34_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_N720H_rpoC_M9_R2_S34_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	genetic_perturbation	0	rpoC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_R1	wt_M9_R1	RPO	RPO	wt	wt	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.639	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702577	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_R1_S17_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_R1_S17_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_R2	wt_M9_R2	RPO	RPO	wt	wt	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.639	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702578	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_R2_S18_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_R2_S18_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_at_42_Celsius_R1	wt_M9_glucose_at_42_Celsius_R1	RPO	RPO	wt	wt_42C	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	42.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.732	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702569	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_42C_M9_R1_S45_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_42C_M9_R1_S45_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_at_42_Celsius_R2	wt_M9_glucose_at_42_Celsius_R2	RPO	RPO	wt	wt_42C	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	42.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	0	0	0	0.732	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702570	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_42C_M9_R2_S46_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_42C_M9_R2_S46_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_with_methionine_R1	wt_M9_glucose_with_methionine_R1	RPO	RPO	wt	wt_methionine	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	200 mM methionine	0	0	0.816	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702581	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_Methionine_R1_S21_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_Methionine_R1_S21_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_with_methionine_R2	wt_M9_glucose_with_methionine_R2	RPO	RPO	wt	wt_methionine	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	200 mM methionine	0	0	0.816	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702582	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_Methionine_R2_S22_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_Methionine_R2_S22_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_with_octanoic_acid_R1	wt_M9_glucose_with_octanoic_acid_R1	RPO	RPO	wt	wt_octanoic	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid	0	0	0.549	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702573	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R1_S49_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R1_S49_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPO_wt_M9_glucose_with_octanoic_acid_R2	wt_M9_glucose_with_octanoic_acid_R2	RPO	RPO	wt	wt_octanoic	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid	0	0	0.549	0	0	MiSeq	PAIRED	ILLUMINA	2.0	10.1128/msystems.00305-24	GSE227624	SRX19702574	0	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R2_S50_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R2_S50_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf	True	0	True	True	0	0	0	3/17/2023	2.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPv1_C_Adenosine_1	C_Adenosine_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	Adenosine_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	Adenosine(5)	NH4Cl(1)	O2	Sauer trace element mixture	0	0	0	0.201	0	0	AVITI	PAIRED	Element Biosciences	2.0	0	0	0	0	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL056_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL056_R2.fastq.gz	Jongoh Shin	Jaemin Sung	True	0	True	True	0	0	0	07/19/2024	0.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPv1_C_Adenosine_2	C_Adenosine_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	Adenosine_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	Adenosine(5)	NH4Cl(1)	O2	Sauer trace element mixture	0	0	0	0.201	0	0	AVITI	PAIRED	Element Biosciences	2.0	0	0	0	0	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL057_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL057_R2.fastq.gz	Jongoh Shin	Jaemin Sung	True	0	True	True	0	0	0	07/19/2024	0.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPv1_C_Cytidine_1	C_Cytidine_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	Cytidine_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	Cytidine(5)	NH4Cl(1)	O2	Sauer trace element mixture	0	0	0	0.551	0	0	AVITI	PAIRED	Element Biosciences	2.0	0	0	0	0	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/39id39_S39_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/39id39_S39_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung	True	0	True	True	0	0	0	07/19/2024	0.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPv1_C_Cytidine_2	C_Cytidine_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	Cytidine_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	Cytidine(5)	NH4Cl(1)	O2	Sauer trace element mixture	0	0	0	0.551	0	0	AVITI	PAIRED	Element Biosciences	2.0	0	0	0	0	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/40id40_S40_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/40id40_S40_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung	True	0	True	True	0	0	0	07/19/2024	0.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPv1_C_D-Alanine_1	C_D-Alanine_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Alanine_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37.0	7.0	D-Alanine(5)	NH4Cl(1)	O2	Sauer trace element mixture	0	0	0	0.293	0	0	AVITI	PAIRED	Element Biosciences	2.0	0	0	0	0	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/31id31_S31_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/31id31_S31_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung	True	0	True	True	0	0	0	07/19/2024	0.0	WT	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
